year,canton,diseasesGroup,diseases,species,count
2011,FR,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,3
2011,AG,Epidemics to be fought,Myxomatosis,Rabbit,1
2011,ZH,Epidemics to be fought,Salmonellosis,Lizard,8
2011,AR,Epidemics to be supervised,Q fever,Goat,1
2011,BL,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2011,GR,Epidemics to be supervised,Q fever,Goat,1
2011,VD,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,BE,Epidemics to be fought,European foulbrood of honey bees,Bees,365
2011,AG,Epidemics to be fought,European foulbrood of honey bees,Bees,23
2011,BE,Epidemics to be fought,Salmonellosis,Dog,1
2011,GR,Epidemics to be supervised,Q fever,Sheep,1
2011,AG,Epidemics to be supervised,Campylobacteriosis,Cattle,1
2011,FR,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2011,VD,Epidemics to be fought,Myxomatosis,Rabbit,1
2011,TG,Epidemics to be fought,Salmonellosis,Horse,1
2011,SH,Epidemics to be fought,Warble infestation,Cattle,2
2011,VD,Epidemics to be fought,Avian salmonellosis,Chicken,1
2011,BE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,112
2011,AG,Epidemics to be fought,Salmonellosis,Cattle,1
2011,UR,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2011,ZH,Epidemics to be fought,Paratuberculosis,Sheep,1
2011,VS,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,4
2011,VS,Epidemics to be fought,Avian salmonellosis,Chicken,1
2011,AR,Epidemics to be fought,European foulbrood of honey bees,Bees,2
2011,FR,Epidemics to be fought,Salmonellosis,Dog,1
2011,VD,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,16
2011,SG,Epidemics to be fought,European foulbrood of honey bees,Bees,33
2011,NE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,9
2011,NE,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2011,SO,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2011,BS,Epidemics to be fought,Salmonellosis,Lizard,1
2011,GR,Epidemics to be supervised,Campylobacteriosis,Dog,2
2011,SG,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,32
2011,SG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,99
2011,TG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,37
2011,BE,Epidemics to be fought,Swine actinobacillosis,Pig,1
2011,VD,Epidemics to be fought,Salmonellosis,Snake,2
2011,VS,Epidemics to be supervised,Q fever,Cattle,1
2011,SG,Epidemics to be fought,Salmonellosis,Cattle,5
2011,OW,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2011,BE,Epidemics to be supervised,Neosporosis,Cattle,13
2011,GR,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2011,AG,Epidemics to be supervised,Q fever,Cattle,1
2011,BE,Epidemics to be supervised,Q fever,Cattle,21
2011,ZH,Epidemics to be fought,Salmonellosis,Dog,2
2011,GR,Epidemics to be supervised,Maedi-visna,Goat,10
2011,AR,Epidemics to be supervised,Neosporosis,Cattle,6
2011,NE,Epidemics to be fought,American foulbrood of honey bees,Bees,3
2011,LU,Epidemics to be supervised,Tularemia,Hare,1
2011,ZH,Epidemics to be fought,Salmonellosis,Cat,2
2011,VS,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,5
2011,FR,Epidemics to be supervised,Listeriosis,Sheep,1
2011,GR,Epidemics to be fought,European foulbrood of honey bees,Bees,29
2011,LU,Epidemics to be supervised,Q fever,Cattle,8
2011,JU,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2011,BE,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2011,SZ,Epidemics to be supervised,Neosporosis,Cattle,6
2011,VS,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,AR,Epidemics to be supervised,Maedi-visna,Goat,1
2011,ZH,Epidemics to be fought,Salmonellosis,Snake,8
2011,ZH,Epidemics to be fought,Leptospirosis,Dog,2
2011,BE,Epidemics to be supervised,Trichinellosis,Lynx,1
2011,SZ,Epidemics to be supervised,Maedi-visna,Goat,8
2011,FL,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2011,TG,Epidemics to be fought,Avian salmonellosis,Chicken,1
2011,NW,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2011,TI,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,SH,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2011,SG,Epidemics to be supervised,Q fever,Cattle,2
2011,TI,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2011,FR,Epidemics to be fought,Paratuberculosis,Cattle,6
2011,ZH,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,9
2011,LU,Epidemics to be fought,Paratuberculosis,Cattle,1
2011,GR,Epidemics to be fought,Paratuberculosis,Sheep,1
2011,AR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,16
2011,ZH,Epidemics to be supervised,Neosporosis,Cattle,1
2011,FL,Epidemics to be supervised,Listeriosis,Goat,1
2011,TG,Epidemics to be supervised,Neosporosis,Cattle,1
2011,AI,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,10
2011,LU,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2011,SG,Epidemics to be supervised,Varrosis of honey bees,Bees,10
2011,ZH,Epidemics to be fought,American foulbrood of honey bees,Bees,8
2011,SG,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,SG,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2011,ZG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2011,VD,Epidemics to be fought,American foulbrood of honey bees,Bees,5
2011,SZ,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,11
2011,GR,Epidemics to be fought,American foulbrood of honey bees,Bees,14
2011,FL,Epidemics to be supervised,Listeriosis,Sheep,1
2011,UR,Epidemics to be supervised,Maedi-visna,Goat,1
2011,NW,Epidemics to be supervised,Listeriosis,Cattle,1
2011,SG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2011,ZH,Epidemics to be supervised,Maedi-visna,Goat,1
2011,NW,Epidemics to be supervised,Q fever,Cattle,2
2011,GR,Epidemics to be supervised,Varrosis of honey bees,Bees,13
2011,VD,Epidemics to be fought,Salmonellosis,Dog,1
2011,NW,Epidemics to be supervised,Neosporosis,Cattle,3
2011,LU,Epidemics to be supervised,Neosporosis,Cattle,17
2011,VS,Epidemics to be supervised,Maedi-visna,Goat,1
2011,SG,Epidemics to be supervised,Neosporosis,Cattle,3
2011,ZH,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,22
2011,LU,Epidemics to be supervised,Maedi-visna,Goat,3
2011,AI,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,4
2011,VD,Epidemics to be supervised,Maedi-visna,Goat,4
2011,NE,Epidemics to be supervised,Campylobacteriosis,Dog,1
2011,FR,Epidemics to be supervised,Neosporosis,Cattle,3
2011,BE,Epidemics to be fought,Salmonellosis,Cattle,1
2011,SG,Epidemics to be supervised,Toxoplasmosis,Monkey,1
2011,GL,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2011,BE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2011,SZ,Epidemics to be fought,Paratuberculosis,Cattle,1
2011,AG,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2011,SO,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2011,FL,Epidemics to be supervised,Maedi-visna,Goat,1
2011,AG,Epidemics to be supervised,Toxoplasmosis,Cat,1
2011,VD,Epidemics to be supervised,Campylobacteriosis,Dog,5
2011,ZH,Epidemics to be supervised,Q fever,Cattle,3
2011,LU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,33
2011,BS,Epidemics to be fought,Salmonellosis,Snake,1
2011,BE,Epidemics to be fought,Paratuberculosis,Cattle,2
2011,GR,Epidemics to be supervised,Proliferative kidney disease,Fish,1
2011,AG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,12
2011,NW,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,3
2011,TI,Epidemics to be supervised,Maedi-visna,Goat,16
2011,GR,Epidemics to be supervised,Enzootic abortion of ewes,Goat,7
2011,SG,Epidemics to be eradicated,Tuberculosis / Mycobacteriosis,Cat,1
2011,VD,Epidemics to be fought,Paratuberculosis,Cattle,3
2011,VD,Epidemics to be fought,Salmonellosis,Cattle,2
2011,BS,Epidemics to be supervised,Toxoplasmosis,Monkey,1
2011,JU,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2011,BE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2011,LU,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2011,SG,Epidemics to be fought,Paratuberculosis,Cattle,1
2011,AR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,AR,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2011,FR,Epidemics to be fought,Salmonellosis,Snake,1
2011,FR,Epidemics to be supervised,Maedi-visna,Sheep,1
2011,VD,Epidemics to be supervised,Q fever,Cattle,1
2011,BS,Epidemics to be supervised,Echinococcosis/hydatidosis,Fox,7
2011,FR,Epidemics to be fought,Swine actinobacillosis,Pig,5
2011,SO,Epidemics to be fought,Salmonellosis,Cattle,1
2011,VD,Epidemics to be supervised,Campylobacteriosis,Cat,1
2011,VD,Epidemics to be fought,Salmonellosis,Sheep,1
2011,BE,Epidemics to be supervised,Cryptosporidiosis,Goat,2
2011,GR,Epidemics to be fought,Paratuberculosis,Stag,1
2011,FR,Epidemics to be supervised,Q fever,Cattle,11
2011,BE,Epidemics to be supervised,Listeriosis,Goat,1
2011,VS,Epidemics to be fought,Salmonellosis,Sheep,1
2011,BE,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2011,UR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,5
2011,OW,Epidemics to be supervised,Maedi-visna,Goat,1
2011,BE,Epidemics to be supervised,Listeriosis,Sheep,1
2011,ZH,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,2
2011,VS,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2011,GR,Epidemics to be supervised,Enzootic abortion of ewes,Cattle,1
2011,SZ,Epidemics to be fought,Salmonellosis,Cattle,2
2011,BL,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,4
2011,AR,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,7
2011,TG,Epidemics to be fought,Salmonellosis,Cattle,2
2011,GE,Epidemics to be fought,European foulbrood of honey bees,Bees,1
2011,NW,Epidemics to be supervised,Maedi-visna,Goat,3
2011,GR,Epidemics to be supervised,Maedi-visna,Sheep,2
2011,TI,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2011,GL,Epidemics to be fought,Swine actinobacillosis,Pig,2
2011,GR,Epidemics to be supervised,Tularemia,Hare,2
2011,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,1
2011,VS,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,TG,Epidemics to be fought,Enzootic pneumonia of swine,Pig,3
2011,AI,Epidemics to be fought,Salmonellosis,Cattle,1
2011,ZH,Epidemics to be fought,Salmonellosis,Sheep,2
2011,GR,Epidemics to be supervised,Q fever,Cattle,1
2011,SG,Epidemics to be fought,Salmonellosis,Dog,1
2011,ZH,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,3
2011,SG,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,1
2011,FR,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2011,ZH,Epidemics to be fought,Swine actinobacillosis,Pig,3
2011,AI,Epidemics to be supervised,Q fever,Cattle,3
2011,LU,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,TI,Epidemics to be supervised,Listeriosis,Goat,2
2011,BE,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,AR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,LU,Epidemics to be supervised,Q fever,Goat,1
2011,BL,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2011,VD,Epidemics to be supervised,Cryptosporidiosis,Cattle,10
2011,UR,Epidemics to be fought,European foulbrood of honey bees,Bees,1
2011,BS,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2011,ZH,Epidemics to be supervised,Listeriosis,Cattle,4
2011,FR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2011,BE,Epidemics to be supervised,Cryptosporidiosis,Cattle,9
2011,ZH,Epidemics to be fought,European foulbrood of honey bees,Bees,80
2011,NE,Epidemics to be supervised,Q fever,Cattle,4
2011,ZH,Epidemics to be fought,Salmonellosis,Cattle,1
2011,AG,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2011,ZH,Epidemics to be supervised,Cryptosporidiosis,Cattle,2
2011,BS,Epidemics to be supervised,Toxoplasmosis,Other zoo animal,1
2011,BL,Epidemics to be supervised,Listeriosis,Cattle,1
2011,ZH,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2011,SO,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,OW,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2011,UR,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2011,VD,Epidemics to be supervised,Q fever,Goat,1
2011,SO,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2011,VD,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2011,VD,Epidemics to be supervised,Listeriosis,Cattle,1
2011,SG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2011,AI,Epidemics to be fought,European foulbrood of honey bees,Bees,4
2011,OW,Epidemics to be supervised,Enzootic abortion of ewes,Goat,1
2011,BS,Epidemics to be fought,Salmonellosis,Other domestic bird,1
2011,AI,Epidemics to be supervised,Neosporosis,Cattle,1
2011,SO,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,1
2011,AR,Epidemics to be supervised,Q fever,Cattle,1
2011,SZ,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,7
2011,GR,Epidemics to be supervised,Echinococcosis/hydatidosis,Fox,1
2011,SO,Epidemics to be fought,European foulbrood of honey bees,Bees,39
2011,BE,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2011,VD,Epidemics to be supervised,Neosporosis,Cattle,1
2011,GR,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,33
2011,AI,Epidemics to be supervised,Q fever,Goat,1
2011,JU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,7
2011,SO,Epidemics to be supervised,Neosporosis,Cattle,1
2011,FR,Epidemics to be fought,Salmonellosis,Cattle,1
2011,VD,Epidemics to be supervised,Cryptosporidiosis,Goat,1
2012,NE,Epidemics to be fought,Salmonellosis,Snake,1
2012,SO,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2012,AG,Epidemics to be supervised,Listeriosis,Sheep,1
2012,AG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2012,BE,Epidemics to be supervised,Cryptosporidiosis,Cattle,6
2012,JU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,8
2012,BE,Epidemics to be supervised,Campylobacteriosis,Dog,2
2012,GL,Epidemics to be fought,European foulbrood of honey bees,Bees,14
2012,VS,Epidemics to be fought,Paratuberculosis,Cattle,1
2012,ZH,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,3
2012,SO,Epidemics to be fought,Salmonellosis,Cattle,1
2012,SG,Epidemics to be supervised,Q fever,Sheep,1
2012,SG,Epidemics to be supervised,Campylobacteriosis,Cattle,1
2012,TG,Epidemics to be fought,American foulbrood of honey bees,Bees,4
2012,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,3
2012,LU,Epidemics to be fought,Paratuberculosis,Cattle,1
2012,SO,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2012,VS,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,1
2012,SG,Epidemics to be fought,European foulbrood of honey bees,Bees,36
2012,VD,Epidemics to be supervised,Listeriosis,Cattle,1
2012,VS,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2012,FR,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2012,AG,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,2
2012,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,1
2012,ZH,Epidemics to be fought,European foulbrood of honey bees,Bees,73
2012,NE,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,2
2012,BE,Epidemics to be fought,American foulbrood of honey bees,Bees,7
2012,SO,Epidemics to be fought,Salmonellosis,Lizard,2
2012,AG,Epidemics to be fought,Avian chlamydiosis,Pigeon,1
2012,BL,Epidemics to be supervised,Neosporosis,Cattle,1
2012,SZ,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2012,TG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,6
2012,OW,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2012,BE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2012,AG,Epidemics to be supervised,Proliferative kidney disease,Fish,1
2012,VS,Epidemics to be fought,Paratuberculosis,Sheep,2
2012,ZH,Epidemics to be fought,Salmonellosis,Lizard,4
2012,UR,Epidemics to be fought,European foulbrood of honey bees,Bees,2
2012,SO,Epidemics to be supervised,Maedi-visna,Sheep,1
2012,GR,Epidemics to be fought,European foulbrood of honey bees,Bees,40
2012,ZH,Epidemics to be fought,Salmonellosis,Rabbit,1
2012,TI,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,15
2012,FR,Epidemics to be supervised,Neosporosis,Cattle,5
2012,ZH,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,2
2012,ZH,Epidemics to be supervised,Campylobacteriosis,Cattle,1
2012,VD,Epidemics to be fought,Salmonellosis,Sheep,1
2012,TG,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2012,FR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,2
2012,AG,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2012,UR,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2012,LU,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,3
2012,SZ,Epidemics to be fought,European foulbrood of honey bees,Bees,2
2012,VD,Epidemics to be supervised,Q fever,Sheep,1
2012,SZ,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2012,VS,Epidemics to be eradicated,Infectious haematopoietic necrosis,Fish,1
2012,SO,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2012,FR,Epidemics to be supervised,Toxoplasmosis,Kangaroo,1
2012,LU,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2012,TG,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,1
2012,BE,Epidemics to be supervised,Listeriosis,Sheep,1
2012,FL,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2012,VD,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,3
2012,SG,Epidemics to be fought,Paratuberculosis,Cattle,2
2012,VD,Epidemics to be fought,Salmonellosis,Cat,1
2012,FR,Epidemics to be fought,Paratuberculosis,Cattle,3
2012,AG,Epidemics to be fought,European foulbrood of honey bees,Bees,32
2012,GE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,2
2012,SZ,Epidemics to be supervised,Neosporosis,Cattle,2
2012,VD,Epidemics to be fought,Salmonellosis,Cattle,3
2012,SO,Epidemics to be supervised,Campylobacteriosis,Dog,4
2012,BE,Epidemics to be fought,Infectious pancreatic necrosis,Fish,2
2012,SH,Epidemics to be fought,Enzootic pneumonia of swine,Pig,3
2012,BE,Epidemics to be fought,Salmonellosis,Snake,2
