Year,Canton,Id Of Animal Category,Genetically Modified,Degree of severity 0,Degree of severity 1,Degree of severity 2,Degree of severity 3,Id Experiment Category,Id Of Disease Category,Id Of Institute,Id Of Legal Restriction,Number Of Animals Used For The First Time
2013,BS,animal_1,gm_0,0,17,0,0,experiment_1,disease_11,institute_1,legal_4,17
2013,BS,animal_1,gm_1,0,17,0,149,experiment_1,disease_12,institute_1,legal_4,166
2013,BS,animal_1,gm_0,0,174,0,0,experiment_1,disease_11,institute_1,legal_4,174
2013,BS,animal_1,gm_1,0,175,17,0,experiment_1,disease_11,institute_1,legal_4,192
2013,BS,animal_1,gm_0,0,183,0,0,experiment_1,disease_14,institute_1,legal_4,144
2013,BS,animal_1,gm_0,0,19,0,0,experiment_1,disease_14,institute_1,legal_4,19
2013,BS,animal_1,gm_0,0,19,0,0,experiment_2,disease_13,institute_4,legal_4,19
2013,BS,animal_1,gm_0,0,190,0,0,experiment_2,disease_14,institute_4,legal_4,190
2013,BS,animal_1,gm_1,0,197,400,0,experiment_1,disease_14,institute_1,legal_4,540
2013,BS,animal_1,gm_0,0,2,0,0,experiment_1,disease_13,institute_4,legal_4,2
2013,BS,animal_1,gm_0,0,2,0,0,experiment_1,disease_14,institute_4,legal_4,2
2013,BS,animal_1,gm_1,0,2,0,0,experiment_2,disease_11,institute_4,legal_4,2
2013,BS,animal_1,gm_0,0,20,0,0,experiment_1,disease_14,institute_1,legal_4,20
2013,BS,animal_1,gm_0,0,20,0,0,experiment_1,disease_14,institute_1,legal_4,20
2013,BS,animal_1,gm_1,0,20,0,0,experiment_1,disease_14,institute_1,legal_4,20
2013,BS,animal_1,gm_0,0,20,0,0,experiment_1,disease_14,institute_1,legal_4,20
2013,BS,animal_1,gm_0,0,20,0,0,experiment_2,disease_13,institute_4,legal_4,20
2013,BS,animal_1,gm_1,0,20,28,0,experiment_2,disease_11,institute_4,legal_4,48
2013,BS,animal_1,gm_0,0,20,59,33,experiment_2,disease_11,institute_4,legal_4,112
2013,BS,animal_1,gm_1,0,20,77,0,experiment_1,disease_3,institute_4,legal_4,97
2013,BS,animal_1,gm_0,0,201,0,0,experiment_2,disease_13,institute_4,legal_4,201
2013,BS,animal_1,gm_0,0,21,0,0,experiment_1,disease_11,institute_1,legal_4,21
2013,BS,animal_1,gm_0,0,21,21,0,experiment_2,disease_14,institute_4,legal_4,42
2013,BS,animal_1,gm_0,0,22,34,0,experiment_2,disease_11,institute_4,legal_4,56
2013,BS,animal_1,gm_0,0,22,84,0,experiment_1,disease_3,institute_1,legal_4,106
2013,BS,animal_1,gm_0,0,23,0,0,experiment_1,disease_14,institute_1,legal_4,23
2013,BS,animal_1,gm_0,0,238,24,0,experiment_1,disease_3,institute_1,legal_4,262
2013,BS,animal_1,gm_0,0,24,0,0,experiment_1,disease_13,institute_4,legal_4,24
2013,BS,animal_1,gm_1,0,24,0,0,experiment_1,disease_13,institute_4,legal_4,24
2013,BS,animal_1,gm_0,0,240,481,0,experiment_1,disease_14,institute_1,legal_4,719
2013,BS,animal_1,gm_0,0,245,656,0,experiment_2,disease_13,institute_4,legal_4,901
2013,BS,animal_1,gm_1,0,25,0,0,experiment_1,disease_14,institute_1,legal_4,25
2013,BS,animal_1,gm_1,0,26,0,0,experiment_1,disease_14,institute_1,legal_4,26
2013,BS,animal_1,gm_1,0,269,0,0,experiment_1,disease_3,institute_1,legal_4,255
2013,BS,animal_1,gm_1,0,27,0,0,experiment_2,disease_12,institute_4,legal_4,27
2013,BS,animal_1,gm_0,0,27,6,5,experiment_51,disease_14,institute_4,legal_4,38
2013,BS,animal_1,gm_1,0,298,275,0,experiment_1,disease_14,institute_4,legal_4,569
2013,BS,animal_1,gm_0,0,3,0,0,experiment_1,disease_11,institute_1,legal_4,3
2013,BS,animal_1,gm_0,0,3,0,0,experiment_1,disease_14,institute_4,legal_4,3
2013,BS,animal_1,gm_1,0,3,0,0,experiment_2,disease_14,institute_4,legal_3,3
2013,BS,animal_1,gm_0,0,3,0,0,experiment_2,disease_14,institute_4,legal_4,3
2013,BS,animal_1,gm_1,0,30,0,0,experiment_1,disease_14,institute_1,legal_4,30
2013,BS,animal_1,gm_0,0,30,0,0,experiment_2,disease_11,institute_4,legal_4,30
2013,BS,animal_1,gm_1,0,30,0,0,experiment_2,disease_12,institute_4,legal_4,30
2013,BS,animal_1,gm_0,0,30,0,0,experiment_2,disease_13,institute_4,legal_4,30
2013,BS,animal_1,gm_1,0,30,59,5,experiment_2,disease_14,institute_4,legal_4,94
2013,BS,animal_1,gm_1,0,31,0,0,experiment_2,disease_14,institute_4,legal_4,31
2013,BS,animal_1,gm_1,0,32,0,4,experiment_1,disease_14,institute_1,legal_4,36
2013,BS,animal_1,gm_0,0,33,69,46,experiment_2,disease_13,institute_4,legal_4,148
2013,BS,animal_1,gm_0,0,34,0,1,experiment_1,disease_14,institute_4,legal_4,35
2013,BS,animal_1,gm_0,0,34,124,0,experiment_1,disease_11,institute_4,legal_4,158
2013,BS,animal_1,gm_1,0,38,254,0,experiment_2,disease_14,institute_4,legal_4,292
2013,BS,animal_1,gm_0,0,39,36,0,experiment_2,disease_11,institute_4,legal_4,75
2013,BS,animal_1,gm_0,0,4,0,0,experiment_1,disease_14,institute_1,legal_4,4
2013,BS,animal_1,gm_1,0,4,0,0,experiment_1,disease_14,institute_4,legal_4,4
2013,BS,animal_1,gm_1,0,40,0,0,experiment_1,disease_14,institute_1,legal_4,40
2013,BS,animal_1,gm_1,0,40,0,0,experiment_2,disease_14,institute_4,legal_4,40
2013,BS,animal_1,gm_0,0,41,0,0,experiment_4,disease_3,institute_4,legal_4,41
2013,BS,animal_1,gm_0,0,417,0,0,experiment_1,disease_12,institute_1,legal_4,412
2013,BS,animal_1,gm_1,0,426,0,0,experiment_1,disease_14,institute_1,legal_4,426
2013,BS,animal_1,gm_0,0,43,0,0,experiment_4,disease_3,institute_4,legal_4,43
2013,BS,animal_1,gm_0,0,43,615,0,experiment_2,disease_14,institute_7,legal_4,658
2013,BS,animal_1,gm_1,0,45,0,0,experiment_1,disease_3,institute_1,legal_4,45
2013,BS,animal_1,gm_0,0,45,141,0,experiment_1,disease_11,institute_1,legal_4,186
2013,BS,animal_1,gm_1,0,45,71,0,experiment_2,disease_13,institute_4,legal_4,116
2013,BS,animal_1,gm_1,0,452,0,0,experiment_1,disease_3,institute_1,legal_4,452
2013,BS,animal_1,gm_0,0,46,0,0,experiment_1,disease_14,institute_1,legal_4,46
2013,BS,animal_1,gm_1,0,462,17,0,experiment_1,disease_14,institute_1,legal_4,479
2013,BS,animal_1,gm_0,0,4666,615,0,experiment_1,disease_11,institute_1,legal_4,4801
2013,BS,animal_1,gm_0,0,47,0,0,experiment_2,disease_14,institute_4,legal_4,47
2013,BS,animal_1,gm_1,0,48,0,0,experiment_1,disease_11,institute_4,legal_4,48
2013,BS,animal_1,gm_0,0,48,0,0,experiment_1,disease_14,institute_1,legal_4,48
2013,BS,animal_1,gm_0,0,48,0,0,experiment_2,disease_14,institute_4,legal_4,48
2013,BS,animal_1,gm_1,0,5,0,0,experiment_2,disease_12,institute_4,legal_4,5
2013,BS,animal_1,gm_1,0,5,0,0,experiment_2,disease_3,institute_4,legal_4,5
2013,BS,animal_1,gm_0,0,5,1267,0,experiment_2,disease_11,institute_4,legal_4,1272
2013,BS,animal_1,gm_0,0,5,22,5,experiment_1,disease_13,institute_4,legal_4,32
2013,BS,animal_1,gm_0,0,50,0,0,experiment_2,disease_11,institute_4,legal_4,50
2013,BS,animal_1,gm_1,0,50,90,40,experiment_1,disease_13,institute_4,legal_4,180
2013,BS,animal_1,gm_0,0,51,0,0,experiment_1,disease_11,institute_1,legal_4,51
2013,BS,animal_1,gm_0,0,51,0,0,experiment_1,disease_14,institute_4,legal_4,51
2013,BS,animal_1,gm_1,0,53,0,0,experiment_2,disease_13,institute_4,legal_4,53
2013,BS,animal_1,gm_1,0,53,0,0,experiment_2,disease_14,institute_4,legal_4,53
2013,BS,animal_1,gm_0,0,5428,0,1,experiment_2,disease_13,institute_4,legal_4,5429
2013,BS,animal_1,gm_0,0,58,0,0,experiment_2,disease_13,institute_4,legal_4,58
2013,BS,animal_1,gm_0,0,58,124,74,experiment_2,disease_14,institute_4,legal_4,194
2013,BS,animal_1,gm_1,0,589,513,0,experiment_1,disease_14,institute_4,legal_4,996
2013,BS,animal_1,gm_0,0,6,16,3,experiment_2,disease_14,institute_4,legal_4,25
2013,BS,animal_1,gm_1,0,60,0,0,experiment_1,disease_14,institute_1,legal_4,60
2013,BS,animal_1,gm_1,0,60,0,0,experiment_2,disease_14,institute_4,legal_4,60
2013,BS,animal_1,gm_0,0,61,0,0,experiment_2,disease_14,institute_4,legal_4,61
2013,BS,animal_1,gm_0,0,62,0,0,experiment_2,disease_3,institute_4,legal_4,10
2013,BS,animal_1,gm_0,0,63,0,0,experiment_1,disease_14,institute_1,legal_4,63
2013,BS,animal_1,gm_0,0,63,0,0,experiment_1,disease_14,institute_1,legal_4,63
2013,BS,animal_1,gm_0,0,63,165,36,experiment_2,disease_11,institute_4,legal_4,228
2013,BS,animal_1,gm_0,0,64,0,0,experiment_1,disease_3,institute_1,legal_4,62
2013,BS,animal_1,gm_0,0,65,0,0,experiment_2,disease_14,institute_4,legal_4,65
2013,BS,animal_1,gm_1,0,7,0,0,experiment_1,disease_14,institute_1,legal_4,7
2013,BS,animal_1,gm_1,0,7,0,0,experiment_51,disease_14,institute_1,legal_4,7
2013,BS,animal_1,gm_1,0,72,0,0,experiment_2,disease_13,institute_4,legal_4,72
2013,BS,animal_1,gm_0,0,8,0,0,experiment_1,disease_14,institute_4,legal_4,8
2013,BS,animal_1,gm_1,0,80,0,0,experiment_2,disease_14,institute_4,legal_4,80
2013,BS,animal_1,gm_1,0,84,136,0,experiment_1,disease_14,institute_1,legal_4,220
2013,BS,animal_1,gm_0,0,85,0,0,experiment_2,disease_14,institute_4,legal_4,85
2013,BS,animal_1,gm_0,0,86,0,3,experiment_51,disease_14,institute_4,legal_3,89
2013,BS,animal_1,gm_1,0,87,0,0,experiment_2,disease_13,institute_4,legal_4,87
2013,BS,animal_1,gm_0,0,89,2,3,experiment_2,disease_11,institute_4,legal_4,94
2013,BS,animal_1,gm_0,0,9,75,0,experiment_2,disease_14,institute_4,legal_4,84
2013,BS,animal_1,gm_0,0,90,0,0,experiment_2,disease_14,institute_4,legal_3,90
2013,BS,animal_1,gm_0,0,90,0,0,experiment_2,disease_14,institute_4,legal_4,90
2013,BS,animal_1,gm_0,0,92,0,0,experiment_2,disease_14,institute_4,legal_4,92
2013,BS,animal_1,gm_1,0,927,334,0,experiment_1,disease_11,institute_1,legal_4,1078
2013,BS,animal_1,gm_0,0,96,0,0,experiment_1,disease_11,institute_1,legal_4,96
2013,BS,animal_1,gm_1,0,99,54,4,experiment_2,disease_14,institute_4,legal_4,157
2013,BS,animal_1,gm_1,0,997,0,0,experiment_1,disease_11,institute_1,legal_4,125
2013,BS,animal_1,gm_1,1,0,0,0,experiment_1,disease_14,institute_1,legal_4,1
2013,BS,animal_1,gm_1,1,0,0,0,experiment_1,disease_3,institute_1,legal_4,1
2013,BS,animal_1,gm_0,1,0,0,0,experiment_2,disease_11,institute_4,legal_4,1
2013,BS,animal_1,gm_0,1,0,0,0,experiment_51,disease_14,institute_4,legal_4,1
2013,BS,animal_1,gm_0,1,136,192,664,experiment_2,disease_14,institute_4,legal_4,993
2013,BS,animal_1,gm_0,1,292,19,0,experiment_2,disease_14,institute_4,legal_3,312
2013,BS,animal_1,gm_1,1,34,0,0,experiment_1,disease_14,institute_7,legal_4,35
2013,BS,animal_1,gm_0,1,58,0,0,experiment_2,disease_13,institute_4,legal_4,59
2013,BS,animal_1,gm_1,10,0,0,0,experiment_2,disease_13,institute_4,legal_4,10
2013,BS,animal_1,gm_0,10,0,0,0,experiment_2,disease_14,institute_4,legal_4,10
2013,BS,animal_1,gm_0,10,0,0,0,experiment_2,disease_14,institute_4,legal_4,10
2013,BS,animal_1,gm_1,10,0,0,0,experiment_2,disease_14,institute_4,legal_4,10
2013,BS,animal_1,gm_0,10,0,54,44,experiment_2,disease_14,institute_4,legal_4,108
2013,BS,animal_1,gm_0,10,0,81,12,experiment_2,disease_14,institute_4,legal_4,103
2013,BS,animal_1,gm_1,10,40,179,0,experiment_1,disease_13,institute_1,legal_4,103
2013,BS,animal_1,gm_0,10,5,244,0,experiment_2,disease_11,institute_4,legal_4,259
2013,BS,animal_1,gm_0,10,693,981,250,experiment_2,disease_14,institute_7,legal_4,1934
2013,BS,animal_1,gm_0,100,0,0,0,experiment_1,disease_14,institute_1,legal_4,100
2013,BS,animal_1,gm_1,101,11,0,0,experiment_2,disease_3,institute_4,legal_4,112
2013,BS,animal_1,gm_1,102,0,0,0,experiment_1,disease_14,institute_1,legal_4,102
2013,BS,animal_1,gm_1,105,48,0,0,experiment_1,disease_14,institute_4,legal_4,153
2013,BS,animal_1,gm_1,106,12,0,0,experiment_1,disease_14,institute_1,legal_4,118
2013,BS,animal_1,gm_1,107,0,0,0,experiment_1,disease_14,institute_1,legal_4,107
2013,BS,animal_1,gm_1,11,0,20,16,experiment_1,disease_14,institute_1,legal_4,47
2013,BS,animal_1,gm_1,11,0,22,0,experiment_2,disease_14,institute_4,legal_4,33
2013,BS,animal_1,gm_1,11,20,0,0,experiment_2,disease_13,institute_4,legal_4,31
2013,BS,animal_1,gm_0,11,207,0,1,experiment_1,disease_14,institute_7,legal_4,219
2013,BS,animal_1,gm_0,11,43,0,0,experiment_2,disease_14,institute_4,legal_4,54
2013,BS,animal_1,gm_1,110,24,55,182,experiment_1,disease_11,institute_4,legal_4,371
2013,BS,animal_1,gm_0,114,0,0,0,experiment_2,disease_14,institute_4,legal_4,114
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_3,disease_14,institute_7,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_4,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2013,BS,animal_4,gm_0,0,0,38,0,experiment_2,disease_14,institute_7,legal_4,38
2013,BS,animal_4,gm_0,21,21,3,0,experiment_3,disease_14,institute_7,legal_4,45
2013,BS,animal_4,gm_0,67,197,0,0,experiment_2,disease_12,institute_4,legal_4,264
2013,BS,animal_4,gm_0,8,0,0,0,experiment_2,disease_13,institute_1,legal_4,8
2013,BS,animal_5,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_4,legal_4,0
2013,BS,animal_5,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_1,0
2013,BS,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2013,BS,animal_5,gm_0,0,100,0,0,experiment_1,disease_3,institute_1,legal_4,100
2013,BS,animal_5,gm_0,0,8,0,0,experiment_4,disease_2,institute_7,legal_4,8
2013,BS,animal_5,gm_0,12,0,0,0,experiment_6,disease_3,institute_7,legal_4,12
2013,BS,animal_6,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_3,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_2,disease_3,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2013,BS,animal_6,gm_0,0,1,0,0,experiment_2,disease_14,institute_4,legal_4,1
2013,BS,animal_6,gm_0,0,12,3,0,experiment_2,disease_14,institute_4,legal_4,15
2013,BS,animal_6,gm_0,0,6,0,0,experiment_1,disease_14,institute_1,legal_4,6
2013,BS,animal_6,gm_0,10,0,0,0,experiment_2,disease_14,institute_4,legal_4,10
2013,BS,animal_6,gm_0,129,0,0,0,experiment_51,disease_14,institute_4,legal_4,129
2013,BS,animal_6,gm_0,15,0,0,0,experiment_4,disease_3,institute_4,legal_4,15
2013,BS,animal_6,gm_0,2,1,0,0,experiment_2,disease_14,institute_4,legal_4,3
2013,BS,animal_6,gm_0,2,20,0,0,experiment_2,disease_14,institute_4,legal_4,22
2013,BS,animal_6,gm_0,21,0,0,0,experiment_1,disease_3,institute_4,legal_4,21
2013,BS,animal_7,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_3,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_3,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_4,0
2013,BS,animal_8,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2013,BS,animal_8,gm_0,3,0,0,0,experiment_51,disease_14,institute_4,legal_4,3
2013,BS,animal_9,gm_0,0,0,0,0,experiment_1,disease_12,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_12,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_3,0
2013,BS,animal_9,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_4,0
2013,BS,animal_9,gm_0,0,0,25,0,experiment_2,disease_14,institute_4,legal_4,25
2013,BS,animal_9,gm_0,1,19,3,0,experiment_2,disease_14,institute_4,legal_4,23
2013,BS,animal_9,gm_0,8,0,0,0,experiment_1,disease_2,institute_1,legal_4,8
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2013,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2013,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_1,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,FR,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2013,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
