Jahr;Produktgruppe;Hauptkategorie;Unterkategorie;Energiegehalt (kcal pro 100 g);Eiweiss (g pro 100 g);Fett (g pro 100 g);Kohlenhydrate (g pro 100 g);davon Zucker (g pro 100 g);Salz (g pro 100 g);Salz jodiert;Bio
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;179.0;8.0;4.0;27.0;1.0;1.4;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;194.0;12.0;6.0;21.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;190.0;13.0;6.9;22.0;;1.5;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;230.0;13.0;9.2;22.0;;1.5;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;243.0;13.0;7.7;29.0;2.2;1.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;235.0;13.0;6.4;30.0;1.2;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;257.0;12.0;12.0;24.0;;1.7;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;211.0;12.0;8.5;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;244.0;13.0;7.1;31.0;2.0;1.8;nein;ja
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;235.0;13.0;6.9;29.0;1.8;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;237.0;11.0;11.0;23.0;;1.7;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;209.0;11.0;4.0;31.0;2.3;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;225.0;9.9;8.2;27.0;1.6;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;264.0;9.3;14.0;24.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;234.0;12.0;11.0;22.0;;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;257.0;13.0;8.4;;2.3;1.7;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;219.0;10.0;8.8;24.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;225.0;11.0;11.0;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;203.0;10.0;4.0;31.0;2.5;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;250.0;14.0;8.5;28.0;1.8;1.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;200.0;11.0;7.5;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;204.0;9.7;6.0;27.0;1.3;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;201.0;11.0;7.5;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;209.0;11.0;5.5;28.0;;1.4;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;211.0;13.0;6.9;23.0;;1.3;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;204.0;10.0;9.1;23.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;227.0;11.0;13.0;21.0;;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;264.0;9.3;14.0;24.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;221.0;11.0;11.0;22.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;219.0;12.0;6.0;28.0;2.1;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;231.0;9.9;13.0;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;212.0;12.0;8.0;23.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;233.0;12.0;8.0;27.0;2.1;1.7;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;214.0;13.0;6.8;24.0;1.9;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;219.0;9.2;11.0;20.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;230.0;12.0;7.9;27.0;2.1;1.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;212.0;12.0;9.8;21.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;204.0;10.0;9.1;23.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;227.0;11.0;13.0;21.0;;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;224.0;13.0;9.2;21.0;;1.8;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;238.0;13.0;9.6;24.0;;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;229.0;10.0;13.0;17.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;237.0;12.0;11.0;23.0;;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;244.0;14.0;11.0;20.0;;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;212.0;12.0;9.8;21.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;236.0;11.0;11.0;22.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;223.0;10.0;11.0;21.0;3.0;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;230.0;13.0;5.9;30.0;2.0;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;213.0;12.0;7.8;23.0;;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;219.0;10.0;8.8;24.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;203.0;10.0;9.1;23.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;219.0;10.0;8.8;24.0;;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;208.0;9.6;4.7;31.0;1.2;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;257.0;12.0;12.0;24.0;;1.7;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;254.0;8.0;12.0;28.0;3.2;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;235.0;13.0;6.9;28.9;1.8;1.6;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;254.0;14.2;8.6;28.6;1.7;1.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch frisch;230.0;9.2;9.2;27.0;;1.5;ja;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;222.0;8.9;5.9;32.0;4.7;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;235.0;9.5;9.3;25.9;4.4;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;250.0;11.0;10.0;28.0;3.8;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;203.0;9.7;5.5;27.4;4.5;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;230.0;6.5;12.0;24.0;1.6;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;250.0;11.0;10.0;28.0;3.8;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;229.0;9.4;7.0;31.0;2.9;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;254.0;9.7;9.4;31.9;3.8;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;196.0;8.7;3.6;31.0;7.5;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;202.0;9.1;4.4;31.0;4.3;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;194.0;10.0;6.6;23.0;1.2;1.1;nein;nein
2024;Fertiggerichte;Pizza;Pizza Fleisch TK;266.0;13.0;11.0;28.0;2.8;1.4;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegan frisch;278.0;5.8;14.0;31.0;4.0;1.3;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegan frisch;224.0;6.4;7.5;31.0;1.1;1.8;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegan frisch;177.0;7.0;4.8;26.0;;1.7;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;256.0;10.4;11.8;26.0;4.1;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;217.0;8.1;8.9;26.1;4.5;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;250.0;11.0;8.4;32.0;3.0;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;210.0;8.3;7.4;26.0;;1.4;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;239.0;9.3;9.8;27.0;;1.3;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;206.0;11.0;6.8;24.0;;1.2;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;196.0;9.4;8.0;21.0;;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;186.0;7.6;7.2;22.0;;1.0;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;195.0;8.4;8.0;22.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;239.0;12.0;9.0;27.0;2.0;1.7;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;197.0;9.0;8.2;22.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;193.0;9.1;7.8;21.0;;0.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;223.0;11.0;6.9;28.0;;1.3;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;218.0;8.2;11.0;20.0;;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;250.0;12.0;7.8;32.0;2.3;1.6;nein;ja
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;200.0;11.0;4.8;27.0;2.1;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;198.0;9.7;8.2;20.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;224.0;9.8;8.2;27.0;1.3;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;232.0;11.0;6.9;30.0;2.9;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;235.0;13.0;8.7;25.0;2.1;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;194.0;8.9;8.9;19.0;;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;205.0;8.0;9.7;21.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;253.0;13.0;7.5;32.0;2.2;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;193.0;9.1;7.9;21.0;;0.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;226.0;11.0;6.7;29.0;;1.1;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;120.0;3.5;3.4;18.0;;0.7;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;198.0;9.7;8.2;20.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;234.0;12.0;7.6;28.0;2.2;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;235.0;11.0;11.0;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;237.0;11.0;9.0;27.0;2.4;1.5;nein;ja
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;126.0;3.7;3.4;19.0;;0.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;205.0;8.0;9.7;21.0;;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;235.0;11.0;11.0;21.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;195.0;10.0;6.4;23.0;;1.2;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;193.0;9.1;7.9;21.0;;0.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;223.0;11.0;10.0;22.0;;1.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;223.0;11.0;10.0;22.0;;1.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;122.0;3.7;3.1;19.0;;0.8;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;210.0;9.8;5.7;29.0;2.6;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;204.0;10.0;9.9;19.0;;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;184.0;7.8;7.3;21.0;;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;236.0;8.8;6.3;35.0;4.0;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;243.0;10.0;9.4;29.0;1.2;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;210.0;9.8;5.7;29.0;2.6;1.5;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;233.0;12.0;7.5;28.0;1.9;1.5;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;234.0;12.2;7.6;27.8;1.8;1.5;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;237.0;12.0;7.1;30.0;2.1;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;174.0;6.9;5.0;24.0;;1.6;ja;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;269.0;8.4;7.1;41.0;;1.4;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch frisch;197.0;6.7;6.7;27.0;;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;237.0;8.0;8.0;32.0;4.0;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;223.0;7.8;7.4;30.1;4.9;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;204.0;7.4;6.4;28.0;3.7;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;220.0;9.0;4.3;35.0;3.2;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;220.0;9.0;4.3;35.0;3.2;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;216.0;9.7;6.6;28.0;2.8;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;204.0;7.4;6.4;28.0;3.7;0.9;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;216.0;8.1;7.1;29.1;4.6;1.1;nein;
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;240.0;10.0;7.2;32.9;3.4;1.2;nein;
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;180.0;9.7;2.0;30.0;4.2;1.1;nein;
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;232.0;11.0;8.1;28.0;4.7;1.2;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;205.0;9.1;6.4;27.0;1.3;1.0;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;230.0;11.0;7.6;28.0;3.6;1.3;nein;nein
2024;Fertiggerichte;Pizza;Pizza vegetarisch TK;206.0;8.7;6.7;27.0;1.6;1.5;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;116.0;3.0;7.5;7.2;1.6;0.7;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;172.0;5.7;14.0;2.2;2.1;0.9;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;224.0;2.1;19.1;10.1;0.5;0.8;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;151.0;1.4;11.0;12.0;0.5;1.3;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;219.0;5.4;15.0;16.0;1.4;1.5;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;202.0;1.9;17.0;9.7;1.1;0.8;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;232.0;7.5;22.0;1.7;0.7;1.9;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;177.0;3.4;8.5;21.4;4.8;1.0;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;216.0;3.4;8.0;30.5;8.3;1.4;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;213.0;8.8;8.7;23.8;4.1;1.6;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;187.0;3.7;6.6;26.3;7.1;1.1;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;129.0;3.7;6.6;12.0;1.7;1.2;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;134.0;7.2;4.7;13.0;1.4;1.1;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;314.0;8.9;30.0;2.0;1.0;1.6;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;134.0;1.0;12.0;4.5;3.6;1.0;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;218.0;5.3;9.9;26.0;3.2;1.3;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;238.0;3.5;17.0;17.0;1.6;1.1;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;163.0;6.2;6.1;20.0;2.7;1.1;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;168.0;4.3;7.4;20.0;1.4;1.2;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;149.0;1.7;11.0;10.0;0.0;0.9;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;191.0;4.4;8.2;24.0;2.6;0.9;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;208.0;5.1;13.0;17.0;1.1;1.1;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;146.0;1.8;9.7;12.0;1.0;0.9;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;155.0;3.3;6.4;20.0;5.7;0.8;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;179.0;7.8;13.0;6.6;5.3;1.0;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;183.0;5.1;5.5;26.0;1.6;1.3;nein;nein
2024;Fertiggerichte;Salat riche;Salat riche;126.0;1.8;7.0;13.0;2.1;1.3;ja;nein
2024;Fertiggerichte;Salat riche;Salat riche;175.0;7.8;8.0;17.0;3.9;1.2;ja;ja
2024;Fertiggerichte;Salat riche;Salat riche;184.0;4.6;8.8;21.0;1.1;0.9;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;158.0;4.5;1.9;30.0;0.5;1.1;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;188.0;10.0;4.7;26.0;;1.0;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;146.0;7.0;2.0;25.0;2.5;0.7;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;186.0;8.0;6.9;23.0;3.5;1.5;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;339.0;19.5;10.7;41.3;1.5;1.1;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fisch;217.0;11.0;7.8;22.0;;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;309.0;8.0;17.0;30.0;2.3;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;308.0;8.8;17.0;29.0;2.1;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;149.0;8.0;7.0;11.0;;1.0;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;215.0;5.6;9.6;25.0;8.3;1.4;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;201.0;4.9;9.3;23.0;6.7;1.8;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;164.0;5.8;7.2;19.0;3.7;1.2;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;244.0;11.0;9.9;27.0;4.6;1.4;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;215.0;15.0;10.0;16.0;;1.2;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;231.0;7.4;4.9;39.0;2.3;2.6;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;227.0;7.0;11.0;24.0;6.1;1.0;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;289.0;11.0;19.0;18.0;1.3;1.1;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;288.0;13.0;18.0;18.0;1.1;1.3;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;304.0;8.1;21.0;20.0;;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;172.0;7.7;12.0;8.7;;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;257.0;8.3;17.0;18.0;;1.2;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;317.0;7.7;21.0;23.0;0.0;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;312.0;11.0;17.0;28.0;1.6;1.7;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;279.0;9.4;20.0;15.0;1.8;1.2;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;313.0;8.1;21.0;23.0;0.0;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;289.0;8.3;17.0;25.0;3.3;1.4;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;262.0;9.0;15.0;22.0;3.1;1.3;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;289.0;8.3;17.0;25.0;3.3;1.4;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;324.0;7.7;22.0;23.0;0.6;1.5;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;277.0;14.0;14.0;23.0;4.8;1.6;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;307.0;7.8;20.0;23.0;0.0;1.0;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;324.0;7.7;22.0;23.0;0.6;1.5;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;307.0;7.8;20.0;23.0;0.0;1.0;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;233.0;10.0;8.5;28.0;3.3;1.6;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte Fleisch;284.0;9.4;16.0;25.0;0.9;1.2;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;114.0;3.4;1.7;20.0;3.1;1.3;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;296.0;8.5;13.0;35.0;2.6;1.7;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;104.0;4.1;3.1;14.0;3.1;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;135.0;2.1;3.0;24.0;2.1;0.8;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;216.0;4.6;7.7;31.0;3.2;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;163.0;2.0;2.5;32.0;2.2;0.9;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;204.0;4.3;8.0;27.0;9.7;1.7;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;174.0;1.6;2.9;35.0;8.0;1.1;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;190.0;3.4;9.7;21.0;4.0;1.8;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;216.0;4.6;7.7;31.0;3.2;0.8;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;228.0;5.1;10.0;27.0;;1.6;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;169.0;9.2;2.6;26.0;4.5;0.7;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;209.0;7.2;11.0;17.0;1.3;0.9;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;217.0;4.6;7.7;31.0;;0.8;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;170.0;2.9;7.4;22.0;7.8;1.5;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;228.0;4.1;11.0;27.0;7.7;1.2;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;215.0;3.1;11.0;25.0;9.2;0.7;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;218.0;3.2;7.0;35.0;8.6;1.4;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;229.0;4.0;11.0;27.0;2.4;1.0;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;332.0;4.9;23.0;25.0;3.1;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;132.0;4.1;3.2;21.0;5.2;2.3;nein;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegan;203.0;4.5;10.0;23.0;1.0;1.3;ja;nein
2024;Fertiggerichte;Snacks/kleine Gerichte;Snack/kleine Gerichte vegetarisch;254.0;6.9;15.0;22.0;2.6;1.0;nein;nein
