Year,Canton,Species,Type of Slaughter,Origin of animal,Fitness for consumption,Count
2019,AR,Sheep,Normal,Inland,No,1
2019,AR,Sheep,Sanitary,Inland,No,0
2019,AR,Sheep,Normal,Abroad,No,0
2019,AR,Sheep,Sanitary,Abroad,No,0
2019,AR,Swine,Normal,Inland,Yes,1543
2019,AR,Swine,Sanitary,Inland,Yes,3
2019,AR,Swine,Normal,Abroad,Yes,0
2019,AR,Swine,Sanitary,Abroad,Yes,0
2019,AR,Swine,Normal,Inland,No,3
2019,AR,Swine,Sanitary,Inland,No,0
2019,AR,Swine,Normal,Abroad,No,0
2019,AR,Swine,Sanitary,Abroad,No,0
2019,BE,Cattle < 6We,Normal,Inland,Yes,470
2019,BE,Cattle < 6We,Sanitary,Inland,Yes,23
2019,BE,Cattle < 6We,Normal,Abroad,Yes,0
2019,BE,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,BE,Cattle < 6We,Normal,Inland,No,12
2019,BE,Cattle < 6We,Sanitary,Inland,No,10
2019,BE,Cattle < 6We,Normal,Abroad,No,0
2019,BE,Cattle < 6We,Sanitary,Abroad,No,0
2019,BE,Cattle > 6We,Normal,Inland,Yes,49273
2019,BE,Cattle > 6We,Sanitary,Inland,Yes,2444
2019,BE,Cattle > 6We,Normal,Abroad,Yes,0
2019,BE,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,BE,Cattle > 6We,Normal,Inland,No,142
2019,BE,Cattle > 6We,Sanitary,Inland,No,404
2019,BE,Cattle > 6We,Normal,Abroad,No,0
2019,BE,Cattle > 6We,Sanitary,Abroad,No,0
2019,BE,Equidae,Normal,Inland,Yes,334
2019,BE,Equidae,Sanitary,Inland,Yes,73
2019,BE,Equidae,Normal,Abroad,Yes,0
2019,BE,Equidae,Sanitary,Abroad,Yes,0
2019,BE,Equidae,Normal,Inland,No,7
2019,BE,Equidae,Sanitary,Inland,No,0
2019,BE,Equidae,Normal,Abroad,No,0
2019,BE,Equidae,Sanitary,Abroad,No,0
2019,BE,Goats,Normal,Inland,Yes,11022
2019,BE,Goats,Sanitary,Inland,Yes,46
2019,BE,Goats,Normal,Abroad,Yes,0
2019,BE,Goats,Sanitary,Abroad,Yes,0
2019,BE,Goats,Normal,Inland,No,22
2019,BE,Goats,Sanitary,Inland,No,5
2019,BE,Goats,Normal,Abroad,No,0
2019,BE,Goats,Sanitary,Abroad,No,0
2019,BE,Sheep,Normal,Inland,Yes,39536
2019,BE,Sheep,Sanitary,Inland,Yes,142
2019,BE,Sheep,Normal,Abroad,Yes,0
2019,BE,Sheep,Sanitary,Abroad,Yes,0
2019,BE,Sheep,Normal,Inland,No,44
2019,BE,Sheep,Sanitary,Inland,No,16
2019,BE,Sheep,Normal,Abroad,No,0
2019,BE,Sheep,Sanitary,Abroad,No,0
2019,BE,Swine,Normal,Inland,Yes,198063
2019,BE,Swine,Sanitary,Inland,Yes,425
2019,BE,Swine,Normal,Abroad,Yes,0
2019,BE,Swine,Sanitary,Abroad,Yes,0
2019,BE,Swine,Normal,Inland,No,385
2019,BE,Swine,Sanitary,Inland,No,36
2019,BE,Swine,Normal,Abroad,No,0
2019,BE,Swine,Sanitary,Abroad,No,0
2019,BL,Cattle < 6We,Normal,Inland,Yes,0
2019,BL,Cattle < 6We,Sanitary,Inland,Yes,0
2019,BL,Cattle < 6We,Normal,Abroad,Yes,0
2019,BL,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,BL,Cattle < 6We,Normal,Inland,No,0
2019,BL,Cattle < 6We,Sanitary,Inland,No,0
2019,BL,Cattle < 6We,Normal,Abroad,No,0
2019,BL,Cattle < 6We,Sanitary,Abroad,No,0
2019,BL,Cattle > 6We,Normal,Inland,Yes,1585
2019,BL,Cattle > 6We,Sanitary,Inland,Yes,94
2019,BL,Cattle > 6We,Normal,Abroad,Yes,0
2019,BL,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,BL,Cattle > 6We,Normal,Inland,No,2
2019,BL,Cattle > 6We,Sanitary,Inland,No,8
2019,BL,Cattle > 6We,Normal,Abroad,No,0
2019,BL,Cattle > 6We,Sanitary,Abroad,No,0
2019,BL,Equidae,Normal,Inland,Yes,51
2019,BL,Equidae,Sanitary,Inland,Yes,0
2019,BL,Equidae,Normal,Abroad,Yes,0
2019,BL,Equidae,Sanitary,Abroad,Yes,0
2019,BL,Equidae,Normal,Inland,No,1
2019,BL,Equidae,Sanitary,Inland,No,0
2019,BL,Equidae,Normal,Abroad,No,0
2019,BL,Equidae,Sanitary,Abroad,No,0
2019,BL,Goats,Normal,Inland,Yes,126
2019,BL,Goats,Sanitary,Inland,Yes,0
2019,BL,Goats,Normal,Abroad,Yes,0
2019,BL,Goats,Sanitary,Abroad,Yes,0
2019,BL,Goats,Normal,Inland,No,0
2019,BL,Goats,Sanitary,Inland,No,0
2019,BL,Goats,Normal,Abroad,No,0
2019,BL,Goats,Sanitary,Abroad,No,0
2019,BL,Sheep,Normal,Inland,Yes,4459
2019,BL,Sheep,Sanitary,Inland,Yes,2
2019,BL,Sheep,Normal,Abroad,Yes,0
2019,BL,Sheep,Sanitary,Abroad,Yes,0
2019,BL,Sheep,Normal,Inland,No,9
2019,BL,Sheep,Sanitary,Inland,No,0
2019,BL,Sheep,Normal,Abroad,No,0
2019,BL,Sheep,Sanitary,Abroad,No,0
2019,BL,Swine,Normal,Inland,Yes,2949
2019,BL,Swine,Sanitary,Inland,Yes,2
2019,BL,Swine,Normal,Abroad,Yes,0
2019,BL,Swine,Sanitary,Abroad,Yes,0
2019,BL,Swine,Normal,Inland,No,4
2019,BL,Swine,Sanitary,Inland,No,0
2019,BL,Swine,Normal,Abroad,No,0
2019,BL,Swine,Sanitary,Abroad,No,0
2019,BS,Cattle < 6We,Normal,Inland,Yes,0
2019,BS,Cattle < 6We,Sanitary,Inland,Yes,0
2019,BS,Cattle < 6We,Normal,Abroad,Yes,0
2019,BS,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,BS,Cattle < 6We,Normal,Inland,No,0
2019,BS,Cattle < 6We,Sanitary,Inland,No,0
2019,BS,Cattle < 6We,Normal,Abroad,No,0
2019,BS,Cattle < 6We,Sanitary,Abroad,No,0
2019,BS,Cattle > 6We,Normal,Inland,Yes,169
2019,BS,Cattle > 6We,Sanitary,Inland,Yes,0
2019,BS,Cattle > 6We,Normal,Abroad,Yes,0
2019,BS,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,BS,Cattle > 6We,Normal,Inland,No,0
2019,BS,Cattle > 6We,Sanitary,Inland,No,0
2019,BS,Cattle > 6We,Normal,Abroad,No,0
2019,BS,Cattle > 6We,Sanitary,Abroad,No,0
2019,BS,Equidae,Normal,Inland,Yes,0
2019,BS,Equidae,Sanitary,Inland,Yes,0
2019,BS,Equidae,Normal,Abroad,Yes,0
2019,BS,Equidae,Sanitary,Abroad,Yes,0
2019,BS,Equidae,Normal,Inland,No,0
2019,BS,Equidae,Sanitary,Inland,No,0
2019,BS,Equidae,Normal,Abroad,No,0
2019,BS,Equidae,Sanitary,Abroad,No,0
2019,BS,Goats,Normal,Inland,Yes,0
2019,BS,Goats,Sanitary,Inland,Yes,0
2019,BS,Goats,Normal,Abroad,Yes,0
2019,BS,Goats,Sanitary,Abroad,Yes,0
2019,BS,Goats,Normal,Inland,No,0
2019,BS,Goats,Sanitary,Inland,No,0
2019,BS,Goats,Normal,Abroad,No,0
2019,BS,Goats,Sanitary,Abroad,No,0
2019,BS,Sheep,Normal,Inland,Yes,0
2019,BS,Sheep,Sanitary,Inland,Yes,0
2019,BS,Sheep,Normal,Abroad,Yes,0
2019,BS,Sheep,Sanitary,Abroad,Yes,0
2019,BS,Sheep,Normal,Inland,No,0
2019,BS,Sheep,Sanitary,Inland,No,0
2019,BS,Sheep,Normal,Abroad,No,0
2019,BS,Sheep,Sanitary,Abroad,No,0
2019,BS,Swine,Normal,Inland,Yes,607075
2019,BS,Swine,Sanitary,Inland,Yes,0
2019,BS,Swine,Normal,Abroad,Yes,0
2019,BS,Swine,Sanitary,Abroad,Yes,0
2019,BS,Swine,Normal,Inland,No,900
2019,BS,Swine,Sanitary,Inland,No,1
2019,BS,Swine,Normal,Abroad,No,0
2019,BS,Swine,Sanitary,Abroad,No,0
2019,FL,Cattle < 6We,Normal,Inland,Yes,0
2019,FL,Cattle < 6We,Sanitary,Inland,Yes,0
2019,FL,Cattle < 6We,Normal,Abroad,Yes,0
2019,FL,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,FL,Cattle < 6We,Normal,Inland,No,0
2019,FL,Cattle < 6We,Sanitary,Inland,No,0
2019,FL,Cattle < 6We,Normal,Abroad,No,0
2019,FL,Cattle < 6We,Sanitary,Abroad,No,0
2019,FL,Cattle > 6We,Normal,Inland,Yes,60
2019,FL,Cattle > 6We,Sanitary,Inland,Yes,0
2019,FL,Cattle > 6We,Normal,Abroad,Yes,0
2019,FL,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,FL,Cattle > 6We,Normal,Inland,No,0
2019,FL,Cattle > 6We,Sanitary,Inland,No,0
2019,FL,Cattle > 6We,Normal,Abroad,No,0
2019,FL,Cattle > 6We,Sanitary,Abroad,No,0
2019,FL,Equidae,Normal,Inland,Yes,0
2019,FL,Equidae,Sanitary,Inland,Yes,0
2019,FL,Equidae,Normal,Abroad,Yes,0
2019,FL,Equidae,Sanitary,Abroad,Yes,0
2019,FL,Equidae,Normal,Inland,No,0
2019,FL,Equidae,Sanitary,Inland,No,0
2019,FL,Equidae,Normal,Abroad,No,0
2019,FL,Equidae,Sanitary,Abroad,No,0
2019,FL,Goats,Normal,Inland,Yes,123
2019,FL,Goats,Sanitary,Inland,Yes,0
2019,FL,Goats,Normal,Abroad,Yes,0
2019,FL,Goats,Sanitary,Abroad,Yes,0
2019,FL,Goats,Normal,Inland,No,0
2019,FL,Goats,Sanitary,Inland,No,0
2019,FL,Goats,Normal,Abroad,No,0
2019,FL,Goats,Sanitary,Abroad,No,0
2019,FL,Sheep,Normal,Inland,Yes,129
2019,FL,Sheep,Sanitary,Inland,Yes,0
2019,FL,Sheep,Normal,Abroad,Yes,0
2019,FL,Sheep,Sanitary,Abroad,Yes,0
2019,FL,Sheep,Normal,Inland,No,0
2019,FL,Sheep,Sanitary,Inland,No,0
2019,FL,Sheep,Normal,Abroad,No,0
2019,FL,Sheep,Sanitary,Abroad,No,0
2019,FL,Swine,Normal,Inland,Yes,190
2019,FL,Swine,Sanitary,Inland,Yes,0
2019,FL,Swine,Normal,Abroad,Yes,0
2019,FL,Swine,Sanitary,Abroad,Yes,0
2019,FL,Swine,Normal,Inland,No,0
2019,FL,Swine,Sanitary,Inland,No,0
2019,FL,Swine,Normal,Abroad,No,0
2019,FL,Swine,Sanitary,Abroad,No,0
2019,FR,Cattle < 6We,Normal,Inland,Yes,44
2019,FR,Cattle < 6We,Sanitary,Inland,Yes,0
2019,FR,Cattle < 6We,Normal,Abroad,Yes,0
2019,FR,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,FR,Cattle < 6We,Normal,Inland,No,0
2019,FR,Cattle < 6We,Sanitary,Inland,No,0
2019,FR,Cattle < 6We,Normal,Abroad,No,0
2019,FR,Cattle < 6We,Sanitary,Abroad,No,0
2019,FR,Cattle > 6We,Normal,Inland,Yes,87193
2019,FR,Cattle > 6We,Sanitary,Inland,Yes,72
2019,FR,Cattle > 6We,Normal,Abroad,Yes,0
2019,FR,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,FR,Cattle > 6We,Normal,Inland,No,268
2019,FR,Cattle > 6We,Sanitary,Inland,No,29
2019,FR,Cattle > 6We,Normal,Abroad,No,0
2019,FR,Cattle > 6We,Sanitary,Abroad,No,0
2019,FR,Equidae,Normal,Inland,Yes,25
2019,FR,Equidae,Sanitary,Inland,Yes,2
2019,FR,Equidae,Normal,Abroad,Yes,0
2019,FR,Equidae,Sanitary,Abroad,Yes,0
2019,FR,Equidae,Normal,Inland,No,0
2019,FR,Equidae,Sanitary,Inland,No,0
2019,FR,Equidae,Normal,Abroad,No,0
2019,FR,Equidae,Sanitary,Abroad,No,0
2019,FR,Goats,Normal,Inland,Yes,631
2019,FR,Goats,Sanitary,Inland,Yes,0
2019,FR,Goats,Normal,Abroad,Yes,0
2019,FR,Goats,Sanitary,Abroad,Yes,0
2019,FR,Goats,Normal,Inland,No,1
2019,FR,Goats,Sanitary,Inland,No,0
2019,FR,Goats,Normal,Abroad,No,0
2019,FR,Goats,Sanitary,Abroad,No,0
2019,FR,Sheep,Normal,Inland,Yes,2451
2019,FR,Sheep,Sanitary,Inland,Yes,0
2019,FR,Sheep,Normal,Abroad,Yes,0
2019,FR,Sheep,Sanitary,Abroad,Yes,0
2019,FR,Sheep,Normal,Inland,No,4
2019,FR,Sheep,Sanitary,Inland,No,1
2019,FR,Sheep,Normal,Abroad,No,0
2019,FR,Sheep,Sanitary,Abroad,No,0
2019,FR,Swine,Normal,Inland,Yes,360824
2019,FR,Swine,Sanitary,Inland,Yes,32
2019,FR,Swine,Normal,Abroad,Yes,0
2019,FR,Swine,Sanitary,Abroad,Yes,0
2019,FR,Swine,Normal,Inland,No,1108
2019,FR,Swine,Sanitary,Inland,No,5
2019,FR,Swine,Normal,Abroad,No,0
2019,FR,Swine,Sanitary,Abroad,No,0
2019,GE,Cattle < 6We,Normal,Inland,Yes,0
2019,GE,Cattle < 6We,Sanitary,Inland,Yes,0
2019,GE,Cattle < 6We,Normal,Abroad,Yes,0
2019,GE,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,GE,Cattle < 6We,Normal,Inland,No,0
2019,GE,Cattle < 6We,Sanitary,Inland,No,0
2019,GE,Cattle < 6We,Normal,Abroad,No,0
2019,GE,Cattle < 6We,Sanitary,Abroad,No,0
2019,GE,Cattle > 6We,Normal,Inland,Yes,403
2019,GE,Cattle > 6We,Sanitary,Inland,Yes,4
2019,GE,Cattle > 6We,Normal,Abroad,Yes,0
2019,GE,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,GE,Cattle > 6We,Normal,Inland,No,1
2019,GE,Cattle > 6We,Sanitary,Inland,No,0
2019,GE,Cattle > 6We,Normal,Abroad,No,0
2019,GE,Cattle > 6We,Sanitary,Abroad,No,0
2019,GE,Equidae,Normal,Inland,Yes,0
2019,GE,Equidae,Sanitary,Inland,Yes,0
2019,GE,Equidae,Normal,Abroad,Yes,0
2019,GE,Equidae,Sanitary,Abroad,Yes,0
2019,GE,Equidae,Normal,Inland,No,0
2019,GE,Equidae,Sanitary,Inland,No,0
2019,GE,Equidae,Normal,Abroad,No,0
2019,GE,Equidae,Sanitary,Abroad,No,0
2019,GE,Goats,Normal,Inland,Yes,391
2019,GE,Goats,Sanitary,Inland,Yes,1
2019,GE,Goats,Normal,Abroad,Yes,0
2019,GE,Goats,Sanitary,Abroad,Yes,0
2019,GE,Goats,Normal,Inland,No,2
2019,GE,Goats,Sanitary,Inland,No,0
2019,GE,Goats,Normal,Abroad,No,0
2019,GE,Goats,Sanitary,Abroad,No,0
2019,GE,Sheep,Normal,Inland,Yes,1782
2019,GE,Sheep,Sanitary,Inland,Yes,15
2019,GE,Sheep,Normal,Abroad,Yes,0
2019,GE,Sheep,Sanitary,Abroad,Yes,0
2019,GE,Sheep,Normal,Inland,No,2
2019,GE,Sheep,Sanitary,Inland,No,0
2019,GE,Sheep,Normal,Abroad,No,0
2019,GE,Sheep,Sanitary,Abroad,No,0
2019,GE,Swine,Normal,Inland,Yes,824
2019,GE,Swine,Sanitary,Inland,Yes,0
2019,GE,Swine,Normal,Abroad,Yes,0
2019,GE,Swine,Sanitary,Abroad,Yes,0
2019,GE,Swine,Normal,Inland,No,0
2019,GE,Swine,Sanitary,Inland,No,0
2019,GE,Swine,Normal,Abroad,No,0
2019,GE,Swine,Sanitary,Abroad,No,0
2019,GL,Cattle < 6We,Normal,Inland,Yes,17
2019,GL,Cattle < 6We,Sanitary,Inland,Yes,1
2019,GL,Cattle < 6We,Normal,Abroad,Yes,0
2019,GL,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,GL,Cattle < 6We,Normal,Inland,No,0
2019,GL,Cattle < 6We,Sanitary,Inland,No,0
2019,GL,Cattle < 6We,Normal,Abroad,No,0
2019,GL,Cattle < 6We,Sanitary,Abroad,No,0
2019,GL,Cattle > 6We,Normal,Inland,Yes,632
2019,GL,Cattle > 6We,Sanitary,Inland,Yes,22
2019,GL,Cattle > 6We,Normal,Abroad,Yes,0
2019,GL,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,GL,Cattle > 6We,Normal,Inland,No,0
2019,GL,Cattle > 6We,Sanitary,Inland,No,0
2019,GL,Cattle > 6We,Normal,Abroad,No,0
2019,GL,Cattle > 6We,Sanitary,Abroad,No,0
2019,GL,Equidae,Normal,Inland,Yes,0
2019,GL,Equidae,Sanitary,Inland,Yes,0
2019,GL,Equidae,Normal,Abroad,Yes,0
2019,GL,Equidae,Sanitary,Abroad,Yes,0
2019,GL,Equidae,Normal,Inland,No,0
2019,GL,Equidae,Sanitary,Inland,No,0
2019,GL,Equidae,Normal,Abroad,No,0
2019,GL,Equidae,Sanitary,Abroad,No,0
2019,GL,Goats,Normal,Inland,Yes,354
2019,GL,Goats,Sanitary,Inland,Yes,6
2019,GL,Goats,Normal,Abroad,Yes,0
2019,GL,Goats,Sanitary,Abroad,Yes,0
2019,GL,Goats,Normal,Inland,No,0
2019,GL,Goats,Sanitary,Inland,No,0
2019,GL,Goats,Normal,Abroad,No,0
2019,GL,Goats,Sanitary,Abroad,No,0
2019,GL,Sheep,Normal,Inland,Yes,495
2019,GL,Sheep,Sanitary,Inland,Yes,3
2019,GL,Sheep,Normal,Abroad,Yes,0
2019,GL,Sheep,Sanitary,Abroad,Yes,0
2019,GL,Sheep,Normal,Inland,No,0
2019,GL,Sheep,Sanitary,Inland,No,0
2019,GL,Sheep,Normal,Abroad,No,0
2019,GL,Sheep,Sanitary,Abroad,No,0
2019,GL,Swine,Normal,Inland,Yes,2329
2019,GL,Swine,Sanitary,Inland,Yes,13
2019,GL,Swine,Normal,Abroad,Yes,0
2019,GL,Swine,Sanitary,Abroad,Yes,0
2019,GL,Swine,Normal,Inland,No,0
2019,GL,Swine,Sanitary,Inland,No,1
2019,GL,Swine,Normal,Abroad,No,0
2019,GL,Swine,Sanitary,Abroad,No,0
2019,GR,Cattle < 6We,Normal,Inland,Yes,40
2019,GR,Cattle < 6We,Sanitary,Inland,Yes,0
2019,GR,Cattle < 6We,Normal,Abroad,Yes,0
2019,GR,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,GR,Cattle < 6We,Normal,Inland,No,0
2019,GR,Cattle < 6We,Sanitary,Inland,No,0
2019,GR,Cattle < 6We,Normal,Abroad,No,0
2019,GR,Cattle < 6We,Sanitary,Abroad,No,0
2019,GR,Cattle > 6We,Normal,Inland,Yes,5590
2019,GR,Cattle > 6We,Sanitary,Inland,Yes,162
2019,GR,Cattle > 6We,Normal,Abroad,Yes,0
2019,GR,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,GR,Cattle > 6We,Normal,Inland,No,2
2019,GR,Cattle > 6We,Sanitary,Inland,No,6
2019,GR,Cattle > 6We,Normal,Abroad,No,0
2019,GR,Cattle > 6We,Sanitary,Abroad,No,0
2019,GR,Equidae,Normal,Inland,Yes,43
2019,GR,Equidae,Sanitary,Inland,Yes,0
2019,GR,Equidae,Normal,Abroad,Yes,0
2019,GR,Equidae,Sanitary,Abroad,Yes,0
2019,GR,Equidae,Normal,Inland,No,1
2019,GR,Equidae,Sanitary,Inland,No,0
2019,GR,Equidae,Normal,Abroad,No,0
2019,GR,Equidae,Sanitary,Abroad,No,0
2019,GR,Goats,Normal,Inland,Yes,5043
2019,GR,Goats,Sanitary,Inland,Yes,5
2019,GR,Goats,Normal,Abroad,Yes,0
2019,GR,Goats,Sanitary,Abroad,Yes,0
2019,GR,Goats,Normal,Inland,No,2
2019,GR,Goats,Sanitary,Inland,No,0
2019,GR,Goats,Normal,Abroad,No,0
2019,GR,Goats,Sanitary,Abroad,No,0
2019,GR,Sheep,Normal,Inland,Yes,5335
2019,GR,Sheep,Sanitary,Inland,Yes,22
2019,GR,Sheep,Normal,Abroad,Yes,0
2019,GR,Sheep,Sanitary,Abroad,Yes,0
2019,GR,Sheep,Normal,Inland,No,9
2019,GR,Sheep,Sanitary,Inland,No,0
2019,GR,Sheep,Normal,Abroad,No,0
2019,GR,Sheep,Sanitary,Abroad,No,0
2019,GR,Swine,Normal,Inland,Yes,3796
2019,GR,Swine,Sanitary,Inland,Yes,17
2019,GR,Swine,Normal,Abroad,Yes,0
2019,GR,Swine,Sanitary,Abroad,Yes,0
2019,GR,Swine,Normal,Inland,No,5
2019,GR,Swine,Sanitary,Inland,No,1
2019,GR,Swine,Normal,Abroad,No,0
2019,GR,Swine,Sanitary,Abroad,No,0
2019,JU,Cattle < 6We,Normal,Inland,Yes,123
2019,JU,Cattle < 6We,Sanitary,Inland,Yes,1
2019,JU,Cattle < 6We,Normal,Abroad,Yes,0
2019,JU,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,JU,Cattle < 6We,Normal,Inland,No,0
2019,JU,Cattle < 6We,Sanitary,Inland,No,0
2019,JU,Cattle < 6We,Normal,Abroad,No,0
2019,JU,Cattle < 6We,Sanitary,Abroad,No,0
2019,JU,Cattle > 6We,Normal,Inland,Yes,1591
2019,JU,Cattle > 6We,Sanitary,Inland,Yes,690
2019,JU,Cattle > 6We,Normal,Abroad,Yes,0
2019,JU,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,JU,Cattle > 6We,Normal,Inland,No,6
2019,JU,Cattle > 6We,Sanitary,Inland,No,262
2019,JU,Cattle > 6We,Normal,Abroad,No,0
2019,JU,Cattle > 6We,Sanitary,Abroad,No,0
2019,JU,Equidae,Normal,Inland,Yes,513
2019,JU,Equidae,Sanitary,Inland,Yes,7
2019,JU,Equidae,Normal,Abroad,Yes,0
2019,JU,Equidae,Sanitary,Abroad,Yes,0
2019,JU,Equidae,Normal,Inland,No,0
2019,JU,Equidae,Sanitary,Inland,No,2
2019,JU,Equidae,Normal,Abroad,No,0
2019,JU,Equidae,Sanitary,Abroad,No,0
2019,JU,Goats,Normal,Inland,Yes,276
2019,JU,Goats,Sanitary,Inland,Yes,3
2019,JU,Goats,Normal,Abroad,Yes,0
2019,JU,Goats,Sanitary,Abroad,Yes,0
2019,JU,Goats,Normal,Inland,No,0
2019,JU,Goats,Sanitary,Inland,No,0
2019,JU,Goats,Normal,Abroad,No,0
2019,JU,Goats,Sanitary,Abroad,No,0
2019,JU,Sheep,Normal,Inland,Yes,1592
2019,JU,Sheep,Sanitary,Inland,Yes,3
2019,JU,Sheep,Normal,Abroad,Yes,0
2019,JU,Sheep,Sanitary,Abroad,Yes,0
2019,JU,Sheep,Normal,Inland,No,2
2019,JU,Sheep,Sanitary,Inland,No,3
2019,JU,Sheep,Normal,Abroad,No,0
2019,JU,Sheep,Sanitary,Abroad,No,0
2019,JU,Swine,Normal,Inland,Yes,5355
2019,JU,Swine,Sanitary,Inland,Yes,170
2019,JU,Swine,Normal,Abroad,Yes,0
2019,JU,Swine,Sanitary,Abroad,Yes,0
2019,JU,Swine,Normal,Inland,No,1
2019,JU,Swine,Sanitary,Inland,No,6
2019,JU,Swine,Normal,Abroad,No,0
2019,JU,Swine,Sanitary,Abroad,No,0
2019,LU,Cattle < 6We,Normal,Inland,Yes,335
2019,LU,Cattle < 6We,Sanitary,Inland,Yes,34
2019,LU,Cattle < 6We,Normal,Abroad,Yes,0
2019,LU,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,LU,Cattle < 6We,Normal,Inland,No,1
2019,LU,Cattle < 6We,Sanitary,Inland,No,0
2019,LU,Cattle < 6We,Normal,Abroad,No,0
2019,LU,Cattle < 6We,Sanitary,Abroad,No,0
2019,LU,Cattle > 6We,Normal,Inland,Yes,29293
2019,LU,Cattle > 6We,Sanitary,Inland,Yes,1713
2019,LU,Cattle > 6We,Normal,Abroad,Yes,0
2019,LU,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,LU,Cattle > 6We,Normal,Inland,No,25
2019,LU,Cattle > 6We,Sanitary,Inland,No,40
2019,LU,Cattle > 6We,Normal,Abroad,No,0
2019,LU,Cattle > 6We,Sanitary,Abroad,No,0
2019,LU,Equidae,Normal,Inland,Yes,74
2019,LU,Equidae,Sanitary,Inland,Yes,3
2019,LU,Equidae,Normal,Abroad,Yes,0
2019,LU,Equidae,Sanitary,Abroad,Yes,0
2019,LU,Equidae,Normal,Inland,No,1
2019,LU,Equidae,Sanitary,Inland,No,0
2019,LU,Equidae,Normal,Abroad,No,0
2019,LU,Equidae,Sanitary,Abroad,No,0
2019,LU,Goats,Normal,Inland,Yes,3591
2019,LU,Goats,Sanitary,Inland,Yes,10
2019,LU,Goats,Normal,Abroad,Yes,0
2019,LU,Goats,Sanitary,Abroad,Yes,0
2019,LU,Goats,Normal,Inland,No,2
2019,LU,Goats,Sanitary,Inland,No,0
2019,LU,Goats,Normal,Abroad,No,0
2019,LU,Goats,Sanitary,Abroad,No,0
2019,LU,Sheep,Normal,Inland,Yes,21989
2019,LU,Sheep,Sanitary,Inland,Yes,44
2019,LU,Sheep,Normal,Abroad,Yes,0
2019,LU,Sheep,Sanitary,Abroad,Yes,0
2019,LU,Sheep,Normal,Inland,No,14
2019,LU,Sheep,Sanitary,Inland,No,0
2019,LU,Sheep,Normal,Abroad,No,0
2019,LU,Sheep,Sanitary,Abroad,No,0
2019,LU,Swine,Normal,Inland,Yes,246826
2019,LU,Swine,Sanitary,Inland,Yes,2614
2019,LU,Swine,Normal,Abroad,Yes,0
2019,LU,Swine,Sanitary,Abroad,Yes,0
2019,LU,Swine,Normal,Inland,No,187
2019,LU,Swine,Sanitary,Inland,No,140
2019,LU,Swine,Normal,Abroad,No,0
2019,LU,Swine,Sanitary,Abroad,No,0
2019,NE,Cattle < 6We,Normal,Inland,Yes,0
2019,NE,Cattle < 6We,Sanitary,Inland,Yes,0
2019,NE,Cattle < 6We,Normal,Abroad,Yes,0
2019,NE,Cattle < 6We,Sanitary,Abroad,Yes,0
2019,NE,Cattle < 6We,Normal,Inland,No,0
2019,NE,Cattle < 6We,Sanitary,Inland,No,0
2019,NE,Cattle < 6We,Normal,Abroad,No,0
2019,NE,Cattle < 6We,Sanitary,Abroad,No,0
2019,NE,Cattle > 6We,Normal,Inland,Yes,901
2019,NE,Cattle > 6We,Sanitary,Inland,Yes,5
2019,NE,Cattle > 6We,Normal,Abroad,Yes,0
2019,NE,Cattle > 6We,Sanitary,Abroad,Yes,0
2019,NE,Cattle > 6We,Normal,Inland,No,2
2019,NE,Cattle > 6We,Sanitary,Inland,No,10
2019,NE,Cattle > 6We,Normal,Abroad,No,0
2019,NE,Cattle > 6We,Sanitary,Abroad,No,0
2019,NE,Equidae,Normal,Inland,Yes,5
2019,NE,Equidae,Sanitary,Inland,Yes,0
2019,NE,Equidae,Normal,Abroad,Yes,0
2019,NE,Equidae,Sanitary,Abroad,Yes,0
2019,NE,Equidae,Normal,Inland,No,0
2019,NE,Equidae,Sanitary,Inland,No,0
2019,NE,Equidae,Normal,Abroad,No,0
2019,NE,Equidae,Sanitary,Abroad,No,0
2019,NE,Goats,Normal,Inland,Yes,53
2019,NE,Goats,Sanitary,Inland,Yes,0
2019,NE,Goats,Normal,Abroad,Yes,0
2019,NE,Goats,Sanitary,Abroad,Yes,0
2019,NE,Goats,Normal,Inland,No,0
2019,NE,Goats,Sanitary,Inland,No,0
2019,NE,Goats,Normal,Abroad,No,0
2019,NE,Goats,Sanitary,Abroad,No,0
2019,NE,Sheep,Normal,Inland,Yes,704
